rt,responses,trial_type,time_elapsed,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,linedress,linedressed,problems,smooth,distraction,strategies,easier,similar,comments
null,,learn_phase(without_color),458610,black_plus_sign,,,,null,GW/dustpan.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),459204,blue,,,,null,GW/dustpan.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
478.40000000596046,,rt_plussign_withcolor,459706,blue,,,,49,GW/dustpan.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,461113,black_plus_sign,,,,null,,,1,0.9444444444444444,,,,,,,,,,,,,,,,,,,
null,,color_black,461216,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),463216,black_plus_sign,,,,null,GW/dustpan.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),463668,blue,,,,null,GW/dustpan.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,464170,blue,,,,null,GW/dustpan.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
693.1999999880791,,rt_thecrossant_black,465732,black_plus_sign,,,,49,,,1,0.9459459459459459,,,,,,,,,,,,,,,,,,,
null,,color_black,465834,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),467835,black_plus_sign,,,,null,GW/soldier.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),468678,green,,,,null,GW/soldier.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,,,,,,
388.40000000596046,,rt_plussign_withcolor,469179,green,,,,50,GW/soldier.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,470339,black_plus_sign,,,,null,,,1,0.9473684210526315,,,,,,,,,,,,,,,,,,,
null,,color_black,470441,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),472443,black_plus_sign,,,,null,GW/paint.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),473208,blue,,,,null,GW/paint.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,473710,blue,,,,null,GW/paint.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,,,,,,
1049.2000000178814,,rt_thecrossant_black,474947,black_plus_sign,,,,49,,,1,0.9487179487179487,,,,,,,,,,,,,,,,,,,
null,,color_black,475049,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),477051,black_plus_sign,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),478065,green,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,478566,green,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,,,,,,,,,,
885.1000000238419,,rt_thecrossant_black,479554,black_plus_sign,,,,49,,,0,0.925,,,,,,,,,,,,,,,,,,,
null,,color_black,479654,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),481655,black_plus_sign,,,,null,GW/soldier.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),482237,blue,,,,null,GW/soldier.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,482737,blue,,,,null,GW/soldier.jpg,GW/globe.jpg,,,,,,,,,,,,,,,,,,,,,
1219,,rt_thecrossant_black,484166,black_plus_sign,,,,50,,,0,0.9024390243902439,,,,,,,,,,,,,,,,,,,
null,,warning_page,487167,warning,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,487268,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),489269,black_plus_sign,,,,null,GW/paint.jpg,GW/gong.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),489992,blue,,,,null,GW/paint.jpg,GW/gong.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,490493,blue,,,,null,GW/paint.jpg,GW/gong.jpg,,,,,,,,,,,,,,,,,,,,,
870.3000000119209,,rt_thecrossant_black,491777,black_plus_sign,,,,49,,,1,0.9047619047619048,,,,,,,,,,,,,,,,,,,
null,,color_black,491877,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),493878,black_plus_sign,,,,null,GW/soldier.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),494616,green,,,,null,GW/soldier.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,495118,green,,,,null,GW/soldier.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
834,,rt_thecrossant_black,496383,black_plus_sign,,,,50,,,1,0.9069767441860465,,,,,,,,,,,,,,,,,,,
null,,color_black,496484,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),498484,black_plus_sign,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),499253,blue,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
389.30000001192093,,rt_plussign_withcolor,499754,blue,,,,49,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,500987,black_plus_sign,,,,null,,,1,0.9090909090909091,,,,,,,,,,,,,,,,,,,
null,,color_black,501088,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),503089,black_plus_sign,,,,null,GW/jukebox.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),503495,blue,,,,null,GW/jukebox.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
483.5,,rt_plussign_withcolor,503997,blue,,,,50,GW/jukebox.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,505593,black_plus_sign,,,,49,,,0,0.8888888888888888,,,,,,,,,,,,,,,,,,,
null,,color_black,505695,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),507696,black_plus_sign,,,,null,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),508383,green,,,,null,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
355.19999998807907,,rt_plussign_withcolor,508884,green,,,,49,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,510199,black_plus_sign,,,,50,,,0,0.8695652173913043,,,,,,,,,,,,,,,,,,,
null,,warning_page,513200,warning,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,513301,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),515303,black_plus_sign,,,,null,GW/basket.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),515825,blue,,,,null,GW/basket.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
497.5,,rt_plussign_withcolor,516326,blue,,,,49,GW/basket.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,517806,black_plus_sign,,,,null,,,1,0.8723404255319149,,,,,,,,,,,,,,,,,,,
null,,color_black,517908,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),519909,black_plus_sign,,,,null,GW/soldier.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),520394,green,,,,null,GW/soldier.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
457.09999999403954,,rt_plussign_withcolor,520894,green,,,,50,GW/soldier.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,522413,black_plus_sign,,,,null,,,1,0.875,,,,,,,,,,,,,,,,,,,
null,,color_black,522514,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),524516,black_plus_sign,,,,null,GW/dustpan.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),525303,green,,,,null,GW/dustpan.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,525805,green,,,,null,GW/dustpan.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
755.7999999821186,,rt_thecrossant_black,527020,black_plus_sign,,,,50,,,1,0.8775510204081632,,,,,,,,,,,,,,,,,,,
null,,color_black,527122,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),529124,black_plus_sign,,,,null,GW/dustpan.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),530202,green,,,,null,GW/dustpan.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,530704,green,,,,null,GW/dustpan.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
1080.7000000178814,,rt_thecrossant_black,531628,black_plus_sign,,,,50,,,1,0.88,,,,,,,,,,,,,,,,,,,
null,,color_black,531729,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),533731,black_plus_sign,,,,null,GW/barrel.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),534285,blue,,,,null,GW/barrel.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,534786,blue,,,,null,GW/barrel.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,,,,,,
1409.0999999940395,,rt_thecrossant_black,536235,black_plus_sign,,,,49,,,1,0.8823529411764706,,,,,,,,,,,,,,,,,,,
null,,color_black,536337,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),538337,black_plus_sign,,,,null,GW/basket.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),539185,blue,,,,null,GW/basket.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,539687,blue,,,,null,GW/basket.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
791.6999999880791,,rt_thecrossant_black,540841,black_plus_sign,,,,49,,,1,0.8846153846153846,,,,,,,,,,,,,,,,,,,
null,,color_black,540942,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),542944,black_plus_sign,,,,null,GW/basket.jpg,GW/dustpan.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),543982,green,,,,null,GW/basket.jpg,GW/dustpan.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,544483,green,,,,null,GW/basket.jpg,GW/dustpan.jpg,,,,,,,,,,,,,,,,,,,,,
1066,,rt_thecrossant_black,545447,black_plus_sign,,,,50,,,1,0.8867924528301887,,,,,,,,,,,,,,,,,,,
null,,color_black,545548,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),547549,black_plus_sign,,,,null,GW/barrel.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),548585,blue,,,,null,GW/barrel.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,549086,blue,,,,null,GW/barrel.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,,,,,,
1157.5,,rt_thecrossant_black,550052,black_plus_sign,,,,49,,,1,0.8888888888888888,,,,,,,,,,,,,,,,,,,
null,,color_black,550153,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),552155,black_plus_sign,,,,null,GW/hat.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),552991,blue,,,,null,GW/hat.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,553492,blue,,,,null,GW/hat.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
1309.3999999761581,,rt_thecrossant_black,554658,black_plus_sign,,,,49,,,1,0.8909090909090909,,,,,,,,,,,,,,,,,,,
null,,color_black,554760,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),556761,black_plus_sign,,,,null,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),557246,green,,,,null,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
469,,rt_plussign_withcolor,557746,green,,,,50,GW/gong.jpg,GW/basket.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,559264,black_plus_sign,,,,null,,,1,0.8928571428571429,,,,,,,,,,,,,,,,,,,
null,,color_black,559365,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),561367,black_plus_sign,,,,null,GW/basket.jpg,GW/dustpan.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),562216,blue,,,,null,GW/basket.jpg,GW/dustpan.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,562717,blue,,,,null,GW/basket.jpg,GW/dustpan.jpg,,,,,,,,,,,,,,,,,,,,,
699.9000000059605,,rt_thecrossant_black,563870,black_plus_sign,,,,49,,,1,0.8947368421052632,,,,,,,,,,,,,,,,,,,
null,,color_black,563971,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),565973,black_plus_sign,,,,null,GW/hat.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),566460,green,,,,null,GW/hat.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,566962,green,,,,null,GW/hat.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
1068.9000000059605,,rt_thecrossant_black,568479,black_plus_sign,,,,50,,,1,0.896551724137931,,,,,,,,,,,,,,,,,,,
null,,color_black,568581,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),570581,black_plus_sign,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),571489,blue,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,571990,blue,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,,,,,,,,,,
604.9000000059605,,rt_thecrossant_black,573085,black_plus_sign,,,,49,,,1,0.8983050847457628,,,,,,,,,,,,,,,,,,,
null,,color_black,573186,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),575188,black_plus_sign,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),576081,green,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
409.19999998807907,,rt_plussign_withcolor,576586,green,,,,50,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,577696,black_plus_sign,,,,null,,,1,0.9,,,,,,,,,,,,,,,,,,,
null,,color_black,577797,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),579799,black_plus_sign,,,,null,GW/paint.jpg,GW/gong.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),580606,blue,,,,null,GW/paint.jpg,GW/gong.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,581107,blue,,,,null,GW/paint.jpg,GW/gong.jpg,,,,,,,,,,,,,,,,,,,,,
1039.0999999940395,,rt_thecrossant_black,582313,black_plus_sign,,,,49,,,1,0.9016393442622951,,,,,,,,,,,,,,,,,,,
null,,color_black,582414,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),584415,black_plus_sign,,,,null,GW/dustpan.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),585175,green,,,,null,GW/dustpan.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,585677,green,,,,null,GW/dustpan.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
1020.3000000119209,,rt_thecrossant_black,586934,black_plus_sign,,,,50,,,1,0.9032258064516129,,,,,,,,,,,,,,,,,,,
null,,color_black,587036,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),589038,black_plus_sign,,,,null,GW/basket.jpg,GW/dustpan.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),589554,green,,,,null,GW/basket.jpg,GW/dustpan.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,590054,green,,,,null,GW/basket.jpg,GW/dustpan.jpg,,,,,,,,,,,,,,,,,,,,,
1015.9000000059605,,rt_thecrossant_black,591544,black_plus_sign,,,,50,,,1,0.9047619047619048,,,,,,,,,,,,,,,,,,,
null,,color_black,591645,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),593647,black_plus_sign,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),594155,blue,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,594657,blue,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,,,,,,,,,,
941.4000000059605,,rt_thecrossant_black,596151,black_plus_sign,,,,49,,,1,0.90625,,,,,,,,,,,,,,,,,,,
null,,color_black,596264,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),598265,black_plus_sign,,,,null,GW/gong.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),599068,blue,,,,null,GW/gong.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,599569,blue,,,,null,GW/gong.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
663.9000000059605,,rt_thecrossant_black,600769,black_plus_sign,,,,49,,,1,0.9076923076923077,,,,,,,,,,,,,,,,,,,
null,,color_black,600871,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),602873,black_plus_sign,,,,null,GW/dustpan.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),603754,green,,,,null,GW/dustpan.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
408.7000000178814,,rt_plussign_withcolor,604255,green,,,,50,GW/dustpan.jpg,GW/soldier.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,605376,black_plus_sign,,,,null,,,1,0.9090909090909091,,,,,,,,,,,,,,,,,,,
null,,color_black,605477,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),607478,black_plus_sign,,,,null,GW/barrel.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),608142,green,,,,null,GW/barrel.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,608644,green,,,,null,GW/barrel.jpg,GW/paint.jpg,,,,,,,,,,,,,,,,,,,,,
1074.7000000178814,,rt_thecrossant_black,609984,black_plus_sign,,,,50,,,1,0.9104477611940298,,,,,,,,,,,,,,,,,,,
null,,color_black,610085,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),612087,black_plus_sign,,,,null,GW/gong.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),612677,green,,,,null,GW/gong.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,613177,green,,,,null,GW/gong.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
842.8000000119209,,rt_thecrossant_black,614590,black_plus_sign,,,,50,,,1,0.9117647058823529,,,,,,,,,,,,,,,,,,,
null,,color_black,614705,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),616707,black_plus_sign,,,,null,GW/basket.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),617736,green,,,,null,GW/basket.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,618236,green,,,,null,GW/basket.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
718.5999999940395,,rt_thecrossant_black,619211,black_plus_sign,,,,50,,,1,0.9130434782608695,,,,,,,,,,,,,,,,,,,
null,,color_black,619313,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),621314,black_plus_sign,,,,null,GW/paint.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),622073,green,,,,null,GW/paint.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,622575,green,,,,null,GW/paint.jpg,GW/snail.jpg,,,,,,,,,,,,,,,,,,,,,
1298.5,,rt_thecrossant_black,623819,black_plus_sign,,,,50,,,1,0.9142857142857143,,,,,,,,,,,,,,,,,,,
null,,color_black,623920,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),625922,black_plus_sign,,,,null,GW/gong.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),626329,blue,,,,null,GW/gong.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,626830,blue,,,,null,GW/gong.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
1141.6000000238419,,rt_thecrossant_black,628426,black_plus_sign,,,,49,,,1,0.9154929577464789,,,,,,,,,,,,,,,,,,,
null,,color_black,628528,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),630530,black_plus_sign,,,,null,GW/dustpan.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),631197,green,,,,null,GW/dustpan.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,631698,green,,,,null,GW/dustpan.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
706.5,,rt_thecrossant_black,633034,black_plus_sign,,,,50,,,1,0.9166666666666666,,,,,,,,,,,,,,,,,,,
null,,color_black,633136,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),635137,black_plus_sign,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),636236,blue,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,636737,blue,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
766.2000000178814,,rt_thecrossant_black,637640,black_plus_sign,,,,49,,,1,0.9178082191780822,,,,,,,,,,,,,,,,,,,
null,,color_black,637750,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),639752,black_plus_sign,,,,null,GW/gong.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),640279,green,,,,null,GW/gong.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,640780,green,,,,null,GW/gong.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
1572.1000000238419,,rt_thecrossant_black,642255,black_plus_sign,,,,50,,,1,0.918918918918919,,,,,,,,,,,,,,,,,,,
null,,color_black,642356,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),644357,black_plus_sign,,,,null,GW/dustpan.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),644820,blue,,,,null,GW/dustpan.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,645321,blue,,,,null,GW/dustpan.jpg,GW/wheelchair.jpg,,,,,,,,,,,,,,,,,,,,,
971.3999999761581,,rt_thecrossant_black,646861,black_plus_sign,,,,49,,,1,0.92,,,,,,,,,,,,,,,,,,,
null,,color_black,646962,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),648964,black_plus_sign,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),649679,blue,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,650181,blue,,,,null,GW/snail.jpg,GW/camera.jpg,,,,,,,,,,,,,,,,,,,,,
806.4000000059605,,rt_thecrossant_black,651468,black_plus_sign,,,,49,,,1,0.9210526315789473,,,,,,,,,,,,,,,,,,,
null,,color_black,651569,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),653570,black_plus_sign,,,,null,GW/basket.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),654376,blue,,,,null,GW/basket.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,654877,blue,,,,null,GW/basket.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
890.5999999940395,,rt_thecrossant_black,656074,black_plus_sign,,,,49,,,1,0.922077922077922,,,,,,,,,,,,,,,,,,,
null,,color_black,656175,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),658176,black_plus_sign,,,,null,GW/hat.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),658814,blue,,,,null,GW/hat.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
372.69999998807907,,rt_plussign_withcolor,659314,blue,,,,49,GW/hat.jpg,GW/jukebox.jpg,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,660681,black_plus_sign,,,,null,,,1,0.9230769230769231,,,,,,,,,,,,,,,,,,,
null,,color_black,660789,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),662790,black_plus_sign,,,,null,GW/soldier.jpg,GW/hat.jpg,,,,,,,,,,,,,,,,,,,,,
