rt,responses,trial_type,time_elapsed,sequence,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor
null,,rt_plussign_withcolor,564873,,blue,,,,null,GW/westpalmbeach.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
1098.8999999761581,,rt_thecrossant_black,565794,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,
null,,color_black,565895,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),568896,,black_plus_sign,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),569431,,yellow,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,569933,,yellow,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
1545.5,,rt_thecrossant_black,571401,,black_plus_sign,,,,49,,,0,0.9743589743589743,,,,,,,,,,,,,,,
null,,color_black,571503,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),574505,,black_plus_sign,,,,null,GW/hanover.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),575308,,yellow,,,,null,GW/hanover.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,575809,,yellow,,,,null,GW/hanover.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
884.2999999523163,,rt_thecrossant_black,577009,,black_plus_sign,,,,50,,,1,0.975,,,,,,,,,,,,,,,
null,,color_black,577110,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),580112,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),580918,,blue,,,,null,GW/gatlinburg.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,581419,,blue,,,,null,GW/gatlinburg.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
1166.6999999284744,,rt_thecrossant_black,582629,,black_plus_sign,,,,49,,,1,0.975609756097561,,,,,,,,,,,,,,,
null,,color_black,582731,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),585733,,black_plus_sign,,,,null,GW/shreveport.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),586378,,blue,,,,null,GW/shreveport.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,586879,,blue,,,,null,GW/shreveport.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
1289.1999999284744,,rt_thecrossant_black,588237,,black_plus_sign,,,,49,,,1,0.9761904761904762,,,,,,,,,,,,,,,
null,,color_black,588339,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),591340,,black_plus_sign,,,,null,GW/newhope.png,GW/carmel.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),592028,,yellow,,,,null,GW/newhope.png,GW/carmel.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,592545,,yellow,,,,null,GW/newhope.png,GW/carmel.png,,,,,,,,,,,,,,,,,
939.7000000476837,,rt_thecrossant_black,593859,,black_plus_sign,,,,50,,,1,0.9767441860465116,,,,,,,,,,,,,,,
null,,color_black,593961,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),596963,,black_plus_sign,,,,null,GW/cornwall.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),597515,,yellow,,,,null,GW/cornwall.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,598016,,yellow,,,,null,GW/cornwall.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
1076.8999999761581,,rt_thecrossant_black,599467,,black_plus_sign,,,,50,,,1,0.9772727272727273,,,,,,,,,,,,,,,
null,,color_black,599568,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),602569,,black_plus_sign,,,,null,GW/peoria.png,GW/boulder.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),603577,,yellow,,,,null,GW/peoria.png,GW/boulder.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,604078,,yellow,,,,null,GW/peoria.png,GW/boulder.png,,,,,,,,,,,,,,,,,
650.2999999523163,,rt_thecrossant_black,605074,,black_plus_sign,,,,50,,,1,0.9777777777777777,,,,,,,,,,,,,,,
null,,color_black,605175,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),608177,,black_plus_sign,,,,null,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),608954,,yellow,,,,null,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,609455,,yellow,,,,null,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,
1622.5999999046326,,rt_thecrossant_black,610680,,black_plus_sign,,,,50,,,1,0.9782608695652174,,,,,,,,,,,,,,,
null,,color_black,610782,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),613783,,black_plus_sign,,,,null,GW/cornwall.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),614251,,blue,,,,null,GW/cornwall.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,614752,,blue,,,,null,GW/cornwall.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
1125.6000000238419,,rt_thecrossant_black,616288,,black_plus_sign,,,,49,,,1,0.9787234042553191,,,,,,,,,,,,,,,
null,,color_black,616389,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),619391,,black_plus_sign,,,,null,GW/cornwall.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),620077,,yellow,,,,null,GW/cornwall.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,620579,,yellow,,,,null,GW/cornwall.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
602.8999999761581,,rt_thecrossant_black,621897,,black_plus_sign,,,,50,,,1,0.9791666666666666,,,,,,,,,,,,,,,
null,,color_black,621997,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),625000,,black_plus_sign,,,,null,GW/cornwall.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),625500,,blue,,,,null,GW/cornwall.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,626001,,blue,,,,null,GW/cornwall.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
1128.4000000953674,,rt_thecrossant_black,627504,,black_plus_sign,,,,49,,,1,0.9795918367346939,,,,,,,,,,,,,,,
null,,color_black,627606,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),630608,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),631527,,blue,,,,null,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,632028,,blue,,,,null,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,
788.7999999523163,,rt_thecrossant_black,633114,,black_plus_sign,,,,49,,,1,0.98,,,,,,,,,,,,,,,
null,,color_black,633216,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),636217,,black_plus_sign,,,,null,GW/peoria.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),637064,,blue,,,,null,GW/peoria.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,637567,,blue,,,,null,GW/peoria.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
1173.1000000238419,,rt_thecrossant_black,638722,,black_plus_sign,,,,49,,,1,0.9803921568627451,,,,,,,,,,,,,,,
null,,color_black,638823,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),641824,,black_plus_sign,,,,null,GW/newhope.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),642529,,blue,,,,null,GW/newhope.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,643031,,blue,,,,null,GW/newhope.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
1329.3000000715256,,rt_thecrossant_black,644338,,black_plus_sign,,,,49,,,1,0.9807692307692307,,,,,,,,,,,,,,,
null,,color_black,644439,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),647440,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),648059,,blue,,,,null,GW/westpalmbeach.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,648560,,blue,,,,null,GW/westpalmbeach.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
1091.0999999046326,,rt_thecrossant_black,649945,,black_plus_sign,,,,49,,,1,0.9811320754716981,,,,,,,,,,,,,,,
null,,color_black,650047,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),653048,,black_plus_sign,,,,null,GW/hanover.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),653620,,blue,,,,null,GW/hanover.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,654121,,blue,,,,null,GW/hanover.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
1114.4000000953674,,rt_thecrossant_black,655553,,black_plus_sign,,,,49,,,1,0.9814814814814815,,,,,,,,,,,,,,,
null,,color_black,655654,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),658655,,black_plus_sign,,,,null,GW/hotsprings.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),659272,,yellow,,,,null,GW/hotsprings.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,659773,,yellow,,,,null,GW/hotsprings.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
897.5,,rt_thecrossant_black,661159,,black_plus_sign,,,,50,,,1,0.9818181818181818,,,,,,,,,,,,,,,
null,,color_black,661261,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),664263,,black_plus_sign,,,,null,GW/shreveport.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),664938,,yellow,,,,null,GW/shreveport.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,665439,,yellow,,,,null,GW/shreveport.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
1007.3999999761581,,rt_thecrossant_black,666768,,black_plus_sign,,,,50,,,1,0.9821428571428571,,,,,,,,,,,,,,,
null,,color_black,666870,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),669872,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),670431,,blue,,,,null,GW/gatlinburg.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,670932,,blue,,,,null,GW/gatlinburg.png,GW/peoria.png,,,,,,,,,,,,,,,,,
1030.6999999284744,,rt_thecrossant_black,672377,,black_plus_sign,,,,49,,,1,0.9824561403508771,,,,,,,,,,,,,,,
null,,color_black,672478,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),675480,,black_plus_sign,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),676322,,blue,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,676824,,blue,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,
1032.2999999523163,,rt_thecrossant_black,677984,,black_plus_sign,,,,49,,,1,0.9827586206896551,,,,,,,,,,,,,,,
null,,color_black,678086,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),681088,,black_plus_sign,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),681831,,blue,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,682331,,blue,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
1107.3999999761581,,rt_thecrossant_black,683592,,black_plus_sign,,,,49,,,1,0.9830508474576272,,,,,,,,,,,,,,,
null,,color_black,683693,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),686695,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),687383,,blue,,,,null,GW/gatlinburg.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,687884,,blue,,,,null,GW/gatlinburg.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
1129.1000000238419,,rt_thecrossant_black,689200,,black_plus_sign,,,,49,,,1,0.9833333333333333,,,,,,,,,,,,,,,
null,,color_black,689302,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),692305,,black_plus_sign,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),692878,,blue,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,693379,,blue,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,
1079.3999999761581,,rt_thecrossant_black,694809,,black_plus_sign,,,,49,,,1,0.9836065573770492,,,,,,,,,,,,,,,
null,,color_black,694910,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),697926,,black_plus_sign,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),698977,,yellow,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,699478,,yellow,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,
739.8999999761581,,rt_thecrossant_black,700430,,black_plus_sign,,,,50,,,1,0.9838709677419355,,,,,,,,,,,,,,,
null,,color_black,700531,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),703532,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),704528,,yellow,,,,null,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,
486.7000000476837,,rt_plussign_withcolor,705029,,yellow,,,,50,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,706037,,black_plus_sign,,,,null,,,1,0.9841269841269841,,,,,,,,,,,,,,,
null,,color_black,706138,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
32079.399999976158,,learn_break,738218,,learn_break,,,,32,,,,,,,,,,,,,,,,,,,
null,,html-keyboard-response,739219,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),742221,,black_plus_sign,,,,null,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),743038,,blue,,,,null,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,
498.5,,rt_plussign_withcolor,743540,,blue,,,,49,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,744730,,black_plus_sign,,,,null,,,1,0.984375,,,,,,,,,,,,,,,
null,,color_black,744831,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),747832,,black_plus_sign,,,,null,GW/peoria.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),748355,,yellow,,,,null,GW/peoria.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,748867,,yellow,,,,null,GW/peoria.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
1367.8999999761581,,rt_thecrossant_black,750347,,black_plus_sign,,,,50,,,1,0.9846153846153847,,,,,,,,,,,,,,,
null,,color_black,750449,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),753451,,black_plus_sign,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),754452,,blue,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,754954,,blue,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,
929.8999999761581,,rt_thecrossant_black,755957,,black_plus_sign,,,,49,,,1,0.9848484848484849,,,,,,,,,,,,,,,
null,,color_black,756069,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),759070,,black_plus_sign,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),759770,,yellow,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,760271,,yellow,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,
1867.1999999284744,,rt_thecrossant_black,761573,,black_plus_sign,,,,50,,,1,0.9850746268656716,,,,,,,,,,,,,,,
null,,color_black,761676,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),764678,,black_plus_sign,,,,null,GW/hanover.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),765448,,blue,,,,null,GW/hanover.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,765949,,blue,,,,null,GW/hanover.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
1069.0999999046326,,rt_thecrossant_black,767182,,black_plus_sign,,,,49,,,1,0.9852941176470589,,,,,,,,,,,,,,,
null,,color_black,767283,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),770285,,black_plus_sign,,,,null,GW/hotsprings.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),771091,,yellow,,,,null,GW/hotsprings.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,771592,,yellow,,,,null,GW/hotsprings.png,GW/peoria.png,,,,,,,,,,,,,,,,,
920.7999999523163,,rt_thecrossant_black,772789,,black_plus_sign,,,,50,,,1,0.9855072463768116,,,,,,,,,,,,,,,
null,,color_black,772891,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),775893,,black_plus_sign,,,,null,GW/newhope.png,GW/carmel.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),776785,,blue,,,,null,GW/newhope.png,GW/carmel.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,777287,,blue,,,,null,GW/newhope.png,GW/carmel.png,,,,,,,,,,,,,,,,,
1090.6000000238419,,rt_thecrossant_black,778400,,black_plus_sign,,,,49,,,1,0.9857142857142858,,,,,,,,,,,,,,,
null,,color_black,778509,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),781511,,black_plus_sign,,,,null,GW/hotsprings.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),782501,,blue,,,,null,GW/hotsprings.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,783003,,blue,,,,null,GW/hotsprings.png,GW/peoria.png,,,,,,,,,,,,,,,,,
1329.1999999284744,,rt_thecrossant_black,784017,,black_plus_sign,,,,49,,,1,0.9859154929577465,,,,,,,,,,,,,,,
null,,color_black,784118,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),787120,,black_plus_sign,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),787838,,blue,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,788340,,blue,,,,null,GW/huntsville.png,GW/hanover.png,,,,,,,,,,,,,,,,,
1112.8000000715256,,rt_thecrossant_black,789625,,black_plus_sign,,,,49,,,1,0.9861111111111112,,,,,,,,,,,,,,,
null,,color_black,789727,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),792728,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),793697,,yellow,,,,null,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,794198,,yellow,,,,null,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,
1089.8999999761581,,rt_thecrossant_black,795233,,black_plus_sign,,,,50,,,1,0.9863013698630136,,,,,,,,,,,,,,,
null,,color_black,795335,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),798337,,black_plus_sign,,,,null,GW/cornwall.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),798758,,yellow,,,,null,GW/cornwall.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,799259,,yellow,,,,null,GW/cornwall.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
1331.2999999523163,,rt_thecrossant_black,800841,,black_plus_sign,,,,50,,,1,0.9864864864864865,,,,,,,,,,,,,,,
null,,color_black,800943,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),803944,,black_plus_sign,,,,null,GW/peoria.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),804839,,yellow,,,,null,GW/peoria.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,805341,,yellow,,,,null,GW/peoria.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
717.9000000953674,,rt_thecrossant_black,806461,,black_plus_sign,,,,50,,,1,0.9866666666666667,,,,,,,,,,,,,,,
null,,color_black,806562,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),809564,,black_plus_sign,,,,null,GW/hanover.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),810142,,blue,,,,null,GW/hanover.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,810647,,blue,,,,null,GW/hanover.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
1169.8000000715256,,rt_thecrossant_black,812072,,black_plus_sign,,,,49,,,1,0.9868421052631579,,,,,,,,,,,,,,,
null,,color_black,812173,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),815175,,black_plus_sign,,,,null,GW/shreveport.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),815773,,blue,,,,null,GW/shreveport.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,816275,,blue,,,,null,GW/shreveport.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
910,,rt_thecrossant_black,817679,,black_plus_sign,,,,49,,,1,0.987012987012987,,,,,,,,,,,,,,,
null,,color_black,817781,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),820783,,black_plus_sign,,,,null,GW/shreveport.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),821384,,yellow,,,,null,GW/shreveport.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
488.10000002384186,,rt_plussign_withcolor,821885,,yellow,,,,50,GW/shreveport.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,823301,,black_plus_sign,,,,null,,,1,0.9871794871794872,,,,,,,,,,,,,,,
null,,color_black,823403,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),826405,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),827009,,blue,,,,null,GW/westpalmbeach.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,827510,,blue,,,,null,GW/westpalmbeach.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
867.8000000715256,,rt_thecrossant_black,828909,,black_plus_sign,,,,49,,,1,0.9873417721518988,,,,,,,,,,,,,,,
null,,color_black,829010,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),832023,,black_plus_sign,,,,null,GW/cornwall.png,GW/hanover.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),832451,,blue,,,,null,GW/cornwall.png,GW/hanover.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,832953,,blue,,,,null,GW/cornwall.png,GW/hanover.png,,,,,,,,,,,,,,,,,
1027.3999999761581,,rt_thecrossant_black,834539,,black_plus_sign,,,,49,,,1,0.9875,,,,,,,,,,,,,,,
null,,color_black,834640,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),837642,,black_plus_sign,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),838450,,blue,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,838951,,blue,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,
953.8999999761581,,rt_thecrossant_black,840145,,black_plus_sign,,,,49,,,1,0.9876543209876543,,,,,,,,,,,,,,,
null,,color_black,840247,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),843249,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),843920,,blue,,,,null,GW/westpalmbeach.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,844422,,blue,,,,null,GW/westpalmbeach.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
913.8999999761581,,rt_thecrossant_black,845754,,black_plus_sign,,,,49,,,1,0.9878048780487805,,,,,,,,,,,,,,,
null,,color_black,845856,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),848867,,black_plus_sign,,,,null,GW/peoria.png,GW/boulder.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),849627,,yellow,,,,null,GW/peoria.png,GW/boulder.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,850127,,yellow,,,,null,GW/peoria.png,GW/boulder.png,,,,,,,,,,,,,,,,,
836.3000000715256,,rt_thecrossant_black,851372,,black_plus_sign,,,,50,,,1,0.9879518072289156,,,,,,,,,,,,,,,
null,,color_black,851473,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
